MK,MTH RfA email 20240130,S0059,Sensory Aids: Offer candidates the option to bring along any sensory resource or aids they find helpful.,Sensory Support,Allow personal sensory aids during interviews to help candidates feel at ease.,Using my sensory aids during the interview helps me concentrate and reduces my stress.,"WHAT: Encouraging candidates to use personal sensory aids, such as stress balls or noise-cancelling headphones, during interviews. WHY: Acknowledges the diverse needs of individuals with sensory sensitivities, ensuring they can remain focused and comfortable. HOW: Candidates are informed they may bring and use sensory aids as needed, creating a supportive and accommodating interview environment.","Equipment, Services, and Support, Wellbeing","sensory aids, personal comfort, stress reduction, sensory sensitivities",gpt4
MK,MTH RfA email 20240130,S0060,Sensory Comfort: Permit the use of sensory items during the interview to promote comfort and focus.Interview Accommodation,Comfort Items,Use personal sensory items during interviews to enhance comfort and concentration.,Having my sensory items with me makes the interview setting more manageable and less overwhelming.,"WHAT: Allowing the use of personal sensory items, like tactile objects or weighted blankets, during interviews. WHY: Helps in managing sensory challenges, providing a sense of security and aiding concentration for candidates with sensory sensitivities. HOW: Candidates are encouraged to bring items that assist in sensory regulation, ensuring the interview process accommodates their needs for a more comfortable and effective experience.","Workspace, Wellbeing","sensory items, comfort enhancement, focus aid, sensory regulation",gpt4
MK,MTH RfA email 20240130,S0061,"Sensory Management: Manage sensory sensitivities by creating a quiet, comfortable workspace and using tools like noise-canceling headphones or fidget devices.  Neurodiverse Job Seekers Accommodation",Sensory Workspace,Create workspaces that cater to sensory sensitivities for comfort and productivity.,A workspace tailored to my sensory needs allows me to be more productive and less stressed.,"WHAT: Designing work environments and providing tools to address sensory sensitivities, such as noise-canceling headphones and fidget devices. WHY: Ensures individuals with sensory sensitivities can work in comfort, leading to higher productivity and well-being. HOW: Workspaces are equipped with a variety of sensory management tools, and employees are given the flexibility to customize their immediate environment to suit their sensory needs.","Workspace, Equipment, Services, and Support","sensory management, noise-canceling headphones, fidget devices, tailored workspace",gpt4
MK,MTH RfA email 20240130,S0062,Sensory Overload Strategies: Offer strategies to manage sensory overload during the interview.Interview Accommodation,Overload Management,Provide strategies to help candidates cope with sensory overload during interviews.,Having strategies to manage sensory overload helps me stay focused and reduces panic or stress.,"WHAT: Sharing effective techniques and strategies with candidates to manage potential sensory overload during interviews. WHY: Empowers candidates to handle overwhelming sensory input, ensuring they can maintain focus and composure. HOW: Candidates are briefed on ways to signal for a break or use sensory aids, and interview environments are designed to minimize potential sensory triggers, supporting a more inclusive interview process.","Wellbeing, Working Arrangements","sensory overload, coping strategies, inclusive interviews, stress reduction",gpt4
MK,MTH RfA email 20240130,S0063,"Sensory-friendly Interface: Offer a sensory-friendly interface with a clean, visually calming design and an easily navigable website to reduce sensory overload, i.e., muted colors, simple layouts, and limited visual distractions.",Easy Interface,"Ensure the application website is sensory-friendly with simple, calm designs.",A sensory-friendly interface makes navigating the application process less overwhelming and more accessible.,"WHAT: Designing digital platforms with a focus on sensory-friendly elements to accommodate users with sensory sensitivities. WHY: Reduces barriers to accessing information and services, ensuring the digital environment is welcoming and easy to navigate for everyone. HOW: The application website features muted colors, straightforward layouts, and minimal visual clutter, providing a calming user experience that minimizes sensory overload.","Equipment, Services, and Support, Communication","sensory-friendly design, accessible website, digital inclusivity, minimized sensory overload",gpt4
MK,MTH RfA email 20240130,S0064,Sign Language Interpreter: Arrange for a sign language interpreter to facilitate interviews.,Interpreter Support,Provide sign language interpreters for candidates who require them during interviews.,Access to an interpreter ensures I can communicate effectively and fully participate in the interview.,"WHAT: Offering sign language interpretation services to candidates who are deaf or hard of hearing. WHY: Ensures that all candidates have equal opportunities to communicate and express themselves during the interview process. HOW: Candidates can request sign language interpreter support in advance, allowing for seamless communication and a more inclusive interview experience.","Communication, Equipment, Services, and Support","sign language interpreter, effective communication, inclusive interview, deaf accommodation",gpt4
MK,MTH RfA email 20240130,S0065,Single Questions: Present interview questions one at a time to aid in processing and response.Interview Accommodation,One at a Time,Ask interview questions individually to help candidates process and answer more effectively.,Presenting questions one by one helps me focus and provide thorough responses without feeling overwhelmed.,"WHAT: Structuring interviews so that questions are asked sequentially, allowing time for each to be fully processed and answered. WHY: Benefits candidates who require more time to understand and respond to questions, ensuring they're not overwhelmed. HOW: Interviewers follow a paced, one-question-at-a-time approach, providing candidates with the necessary time to think through their responses, promoting a more equitable and effective interview process.","Communication, Wellbeing","sequential questions, processing aid, equitable interviews, effective responses",gpt4
MK,MTH RfA email 20240130,S0066,Social Story: Provide a social story that explains the interview process step by step to help candidates prepare and feel more at ease.,Interview Guide,Offer a detailed narrative of the interview process to help candidates know what to expect and reduce anxiety.,"A clear, step-by-step guide to the interview helps me prepare mentally and reduces surprises, lowering my anxiety.","WHAT: Creating a detailed guide that narrates the interview process in a simple, understandable manner. WHY: Assists candidates, especially those who benefit from structured preparation, in understanding what to expect, significantly reducing stress. HOW: Social stories or guides are provided to candidates ahead of time, outlining the interview steps, expectations, and tips for preparation, ensuring a more comfortable and prepared interview experience.","Communication, Wellbeing","social story, interview preparation, reduced anxiety, structured guide",gpt4
MK,MTH RfA email 20240130,S0067,"Step-by-Step Instructions: Provide step-by-step, explicit instructions with visual aids to help applicants understand what is required at each stage of the online application process.",Clear Steps,"Offer detailed instructions with visuals for each stage of the application, ensuring clarity and ease of use.","Detailed visual instructions make the application process straightforward and less intimidating, aiding my understanding.","WHAT: Supplying comprehensive, easy-to-follow instructions for online applications, supplemented with visual aids. WHY: Helps to demystify the application process, especially for those who may find textual instructions challenging to interpret. HOW: Each stage of the application is accompanied by step-by-step guidance and visual aids, such as icons or screenshots, making it accessible and user-friendly for all applicants.","Equipment, Services, and Support, Communication","step-by-step instructions, visual aids, accessible application, user-friendly",gpt4
MK,MTH RfA email 20240130,S0068,Structured Agenda: Share the interview structure or agenda in advance for better preparation.Interview Accommodation,Agenda Insight,Know the interview flow beforehand for optimal preparation.,Understanding the interview agenda in advance reduces my anxiety and improves my preparation.,"WHAT: Providing candidates with a detailed agenda or structure of the interview beforehand. WHY: Allows candidates to prepare effectively, understanding the sequence and types of questions to expect. HOW: Sharing the interview outline via email or a candidate portal, enabling thorough preparation and reducing pre-interview anxiety.","Communication, Working Arrangements","interview agenda, advanced preparation, reduced anxiety, effective preparation",gpt4
MK,MTH RfA email 20240130,S0069,Structured Format: Request a structured interview format with clear questions.Interview Accommodation,Clear Format,"Engage in interviews with a predictable, structured format.",A structured interview format helps me anticipate and prepare for the types of questions asked.,"WHAT: Implementing a consistent and structured interview format with straightforward questions. WHY: Enhances clarity and predictability for candidates, aiding those who benefit from knowing the format in advance. HOW: Developing a set of clear, concise questions and communicating the interview format to candidates ahead of time, ensuring a smoother interview process.","Communication, Working Arrangements","structured interview, clarity, predictability, straightforward questions",gpt4
MK,MTH RfA email 20240130,S0070,Structured Routine: Establish a structured routine and set specific time blocks for job application tasks to stay on track.  Neurodiverse Job Seekers Accommodation,Routine Builder,Implement a scheduled routine for job search activities.,A structured routine keeps me focused and efficient during my job search.,"WHAT: Creating a consistent schedule for job application activities, including research, applying, and interview preparation. WHY: Helps neurodiverse job seekers maintain focus and manage their time effectively. HOW: Encouraging the use of planners or digital tools to allocate specific times for each task, ensuring a balanced and productive job search process.","Working Arrangements, Wellbeing","job search routine, time management, focused job search, effective planning",gpt4
MK,MTH RfA email 20240130,S0071,Structured Turn-Taking: Establish a clear turn-taking structure to facilitate communication.Interview Accommodation,Turn-Taking Clarity,Ensure clear communication flow during interviews with structured turn-taking.,"Structured turn-taking makes conversations more predictable, easing my communication.","WHAT: Setting up a defined sequence for speaking during interviews, allowing for clear and orderly communication. WHY: Prevents misunderstandings and ensures that both parties can fully express their thoughts without interruption. HOW: Interviewers explain the turn-taking process at the start, ensuring a smooth and respectful exchange of information.","Communication, Equipment, Services, and Support","communication structure, clear turn-taking, orderly communication, respectful exchange",gpt4
MK,MTH RfA email 20240130,S0072,"Support Networks: Reach out for support from mentors, career counselors, or trusted individuals for feedback and assistance during the application process.  Neurodiverse Job Seekers Accommodation",Network Support,Leverage support networks for guidance and feedback in your job search.,"Accessing my support network provides valuable insights and encouragement, enhancing my application quality.","WHAT: Encouraging the use of support networks, including mentors and career counselors, for assistance and feedback. WHY: Offers personalized guidance and support, crucial for navigating the job search process effectively. HOW: Providing information on how to connect with career support services and encouraging the cultivation of personal mentorship relationships.","Equipment, Services, and Support, Wellbeing","support networks, mentorship, career counseling, personalized guidance",gpt4
MK,MTH RfA email 20240130,S0073,Support Person: Offer candidates the option to bring another person along to the interview for support.,Companion Support,Bring a trusted individual to the interview for added support.,Having a support person with me during the interview provides comfort and confidence.,"WHAT: Allowing candidates to have a support person present during their interview for emotional or logistical support. WHY: Reduces anxiety and provides a familiar presence, which can be especially comforting for those with anxiety or neurodiverse conditions. HOW: Candidates can request to bring someone with them, whether for moral support or to assist with communication, ensuring a more comfortable interview experience.","Wellbeing, Working Arrangements","support person, emotional support, reduced anxiety, comfortable interview",gpt4
MK,MTH RfA email 20240130,S0074,"Technology Navigation Assistance: Offer assistance with the virtual interview platform, especially for those with technology challenges due to dyspraxia.Interview Accommodation",Tech Guide,Provide guidance on using virtual interview platforms for all candidates.,Assistance with technology makes me feel more prepared and less stressed about the virtual interview.,"WHAT: Ensuring candidates are comfortable with virtual interview technology, offering assistance where needed. WHY: Aids those who may have difficulties with technology, ensuring they can participate fully in the interview. HOW: Offering tutorials or support sessions on how to use the interview platform, especially targeting those with dyspraxia or other challenges that may impact their ability to navigate technology.","Equipment, Services, and Support, Communication","virtual interview assistance, technology support, dyspraxia accommodation, stress reduction",gpt4
MK,MTH RfA email 20240130,S0075,"Technology Use: Offer candidates the option to use technology, such as tablets or laptops, during interviews to support communication or organization.",Tech Aid,Utilize personal tech devices in interviews for better communication and organization.,Being able to use my device during the interview helps me express my ideas more clearly and stay organized.,"WHAT: Allowing the use of personal technology devices during interviews to aid in communication and organization. WHY: Supports candidates in presenting their ideas effectively and maintaining organization throughout the interview. HOW: Candidates are informed they can bring and use their devices, such as tablets or laptops, to reference notes, demonstrate projects, or facilitate communication.","Equipment, Services, and Support, Communication","technology use, personal devices, communication aid, interview organization",gpt4
MK,MTH RfA email 20240130,S0076,Text-Based Chat: Allow communication through a text-based chat interface during the interview.Interview Accommodation,Chat Interface,"Use text chat for communication during the interview, easing verbal pressure.",Text-based communication allows me to articulate my thoughts more precisely without the pressure of speaking.,"WHAT: Implementing a text-based chat option for interviews to accommodate different communication preferences. WHY: Offers an alternative for those who may feel more comfortable expressing themselves in writing, reducing the stress associated with verbal communication. HOW: Providing a chat platform during the virtual interview, ensuring candidates can choose this method if it better suits their communication style.","Communication, Equipment, Services, and Support","text-based communication, chat interface, reduced verbal pressure, communication preferences",gpt4
MK,MTH RfA email 20240130,S0077,Transition Prompts: Use prompts to indicate transitions between interview topics.Interview Accommodation,Topic Signals,Signal topic changes in interviews with clear prompts for smoother transitions.,Clear prompts for topic changes help me follow the conversation and prepare for what's next.,"WHAT: Utilizing verbal or visual cues to signal when the interview is transitioning to a new topic. WHY: Helps candidates stay oriented throughout the interview, reducing confusion and enhancing their ability to respond effectively. HOW: Interviewers can announce topic changes or use visual aids in virtual interviews to indicate a new section, ensuring candidates are always aware of the interview's progression.","Communication, Equipment, Services, and Support","transition prompts, topic changes, smooth transitions, interview orientation",gpt4
MK,MTH RfA email 20240130,S0078,"Understanding Interviewer: Ensure the interviewer is patient, understanding, and willing to adapt communication as needed.Interview Accommodation",Empathetic Interviewer,Interviewers to demonstrate patience and adaptability in communication for candidate ease.,An understanding interviewer makes the experience less intimidating and more engaging for me.,"WHAT: Selecting interviewers who are specifically trained to be patient, empathetic, and adaptable in their communication style. WHY: Creates a more supportive and less stressful interview environment, encouraging candidates to engage fully without fear of judgment. HOW: Training for interviewers focuses on understanding and accommodating diverse needs, including taking extra time to explain questions or modifying their communication approach as necessary.","Wellbeing, Communication","empathetic communication, patient interviewer, supportive environment, communication adaptability",gpt4
MK,MTH RfA email 20240130,S0079,"Verbal Prompts: During interviews, offer verbal prompts to help candidates stay on track.",Guidance Cues,Provide verbal cues during interviews to assist candidates in staying focused.,Verbal prompts assist me in keeping my responses on track and relevant to the questions.,"WHAT: Using verbal prompts to guide candidates through the interview, helping them maintain focus and relevance in their responses. WHY: Ensures the interview flows smoothly and that candidates can effectively address each question. HOW: Interviewers can gently steer the conversation or provide cues if a candidate strays from the topic, enhancing the clarity and quality of the interview.","Communication, Wellbeing","verbal prompts, interview guidance, focused responses, effective communication",gpt4
MK,MTH RfA email 20240130,S0080,Virtual Interview Option: Offer candidates the option to choose a virtual interview if they struggle with in-person situations.,Online Choice,Choose a virtual interview to ease discomfort with in-person settings.,Opting for a virtual interview reduces my stress and allows me to participate from a comfortable setting.,"WHAT: Allowing candidates to select a virtual interview format if in-person interviews pose challenges. WHY: Accommodates individuals who may experience anxiety or other difficulties in physical settings, ensuring they can still engage effectively in the recruitment process. HOW: Candidates are given the choice between virtual and in-person interviews, with clear communication on how to prepare for and access the virtual platform.","Working Arrangements, Communication","virtual interview, online option, comfortable setting, recruitment accessibility",gpt4
MK,MTH RfA email 20240130,S0081,Virtual Rehearsal: Offer a virtual interview rehearsal to familiarize with the process.Interview Accommodation,Practice Session,Conduct a rehearsal for the virtual interview to boost confidence and familiarity.,"A rehearsal session helps me become comfortable with the virtual format, reducing surprises on the day of the interview.","WHAT: Providing an opportunity for candidates to practice the virtual interview process before the actual interview. WHY: Reduces anxiety and increases familiarity with the virtual environment, making candidates more comfortable and confident. HOW: Setting up mock interviews or providing tutorial videos on navigating the virtual platform, ensuring candidates can test their setup and get accustomed to the format.","Equipment, Services, and Support, Wellbeing","virtual rehearsal, interview practice, process familiarity, confidence boost",gpt4
MK,MTH RfA email 20240130,S0082,Visual Aids: Permit the use of visual aids or written material during the interview to aid communication and comprehension.Interview Accommodation,Visual Support,Use visual aids or notes to enhance communication and understanding during interviews.,Employing visual aids allows me to clearly illustrate my points and aids my comprehension during discussions.,"WHAT: Allowing candidates to bring and use visual aids, such as charts, diagrams, or notes, during their interview. WHY: Supports candidates in conveying their ideas more effectively and aids in their understanding of interview questions. HOW: Candidates are encouraged to prepare visual materials that can help illustrate their responses or to bring notes that will aid in their comprehension of the conversation.","Communication, Equipment, Services, and Support","visual aids, enhanced communication, interview comprehension, illustrative support",gpt4
MK,MTH RfA email 20240130,S0083,Visual Cues: Permit the use of visual cues or prompts during the interview.Interview Accommodation,Cue Clarity,Integrate visual cues in interviews for clearer communication and transitions.,"Visual cues help me understand the interview flow better, making it easier to follow and respond.","WHAT: Incorporating visual signals to assist in the communication process during interviews, especially useful in virtual settings. WHY: Enhances clarity for candidates, especially those who benefit from visual learning or have difficulty with audio cues. HOW: Utilizing tools like slide presentations or on-screen prompts to indicate topic changes or to emphasize key points, aiding in a more structured and understandable interview experience.","Communication, Equipment, Services, and Support","visual cues, clearer communication, structured interviews, visual learning",gpt4
MK,MTH RfA email 20240130,S0084,Visual Organizers: Allow the use of mind maps or visual organizers to structure thoughts.Interview Accommodation,Thought Mapping,Encourage the use of mind maps or organizers for thought organization during interviews.,Using visual organizers helps me structure my responses more coherently and effectively.,"WHAT: Permitting candidates to utilize visual organizing tools, such as mind maps, during their interviews. WHY: Aids in organizing thoughts and presenting responses in a clear, structured manner. HOW: Candidates can bring visual organizers or create them during the interview to help articulate their thoughts and ideas, enhancing the quality of their responses.","Communication, Equipment, Services, and Support","mind maps, visual organizers, thought organization, coherent responses",gpt4
MK,MTH RfA email 20240130,S0085,Visual Schedule: Provide a visual schedule or timeline of the interview process.Interview Accommodation,Interview Map,"A clear visual guide of the interview stages, including breaks.",Seeing the process laid out visually helps me manage my time and stress effectively.,"WHAT: Creating a visual representation of the interview timeline for candidates. WHY: Helps in reducing anxiety by providing a clear understanding of what to expect and when. HOW: Visual schedules are shared with candidates ahead of the interview, detailing each step, including breaks and transitions, ensuring a well-understood process.","Communication, Wellbeing","visual schedule, interview process, stress management, clear understanding",gpt4
MK,MTH RfA email 20240130,S0086,"Visual Schedule: Provide a visual schedule outlining the interview process, including breaks and transitions.",Process Visuals,Detailed visual timeline of the interview sequence for clarity.,"A visual overview allows me to mentally prepare for each part of the interview, reducing anxiety.","Similar to S0085, a detailed visual schedule assists candidates in navigating the interview process with ease, offering insights into the flow and breaks, enhancing comfort and preparedness.","Communication, Wellbeing","interview preparation, visual aids, process clarity, candidate comfort",gpt4
MK,MTH RfA email 20240130,S0087,"Written Communication Option: Offer candidates the option to answer questions in writing, talking, or using drawings if this is their preferred communication method.",Flex Comm Modes,"Choose between writing, speaking, or drawing responses.","This flexibility allows me to use my strongest communication method, showcasing my abilities best.","WHAT: Providing multiple response options for interview questions. WHY: Accommodates diverse communication preferences and abilities, ensuring candidates can express themselves in the most comfortable and effective way. HOW: Candidates can select their preferred method of communication for responding to questions, including written, oral, or visual forms, making the interview more inclusive.","Communication, Equipment, Services, and Support","communication flexibility, inclusive interviewing, expressive options, candidate comfort",gpt4
MK,MTH RfA email 20240130,S0088,Written Feedback: Provide post-interview feedback in writing for clarity and understanding.Interview Accommodation,Feedback in Writing,"Receive clear, written feedback after interviews for better comprehension.",Written feedback allows me to thoroughly understand the assessment and focus on areas for improvement.,"WHAT: Delivering interview feedback in a written format. WHY: Ensures clarity and allows candidates to reflect on and understand the feedback at their own pace. HOW: After interviews, candidates receive detailed written feedback highlighting strengths and areas for improvement, facilitating a clear path for personal development.","Communication, Wellbeing","written feedback, clear comprehension, reflective understanding, personal development",gpt4
MK,MTH RfA email 20240130,S0089,Written Responses: Offer the option to respond to interview questions in writing if verbal communication is difficult.Interview Accommodation,Write to Reply,Provide answers in writing when speaking is challenging.,"Being able to write my responses helps ease my communication worries, allowing me to fully express my thoughts.","WHAT: Allowing candidates to submit their interview responses in written form. WHY: Supports individuals who find verbal communication challenging, ensuring they can still effectively participate in the interview. HOW: Candidates are given the choice to answer questions in writing, either during or after the interview, providing an alternative means to convey their qualifications and thoughts.","Communication, Equipment, Services, and Support","alternative communication, written responses, effective participation, interview accessibility",gpt4
MK,Web searching Dec23 - Jan24,S0090,"A first day at work could start with a full induction, an introduction to each employee, a map of the building/office and where each person sits and a timetable for the first week.",Welcome Kit,Comprehensive first-day orientation with resources and schedules.,A detailed orientation makes me feel welcomed and reduces the stress of starting in a new environment.,"WHAT: Offering a structured and informative first-day experience for new employees. WHY: Facilitates a smooth transition into the workplace, helping new hires feel integrated and informed from day one. HOW: New employees receive a complete induction package, including a detailed map, introductions to colleagues, and a schedule for their first week, ensuring a positive start to their employment.","Workspace, Wellbeing","orientation, first-day experience, smooth transition, workplace integration",gpt4
MK,Web searching Dec23 - Jan24,S0091,"A phased return to work is when someone who's been absent gradually builds up to returning to work.  - a phased return to work, such as reduced hours or fewer days",Gradual Return,Ease back into work with adjusted hours or days for a period.,"Gradually returning helps me adjust without overwhelming stress, ensuring a smoother transition back to work.","WHAT: Implementing a flexible approach to reintegrate employees into the workplace after an absence. WHY: Supports the well-being of returning employees by allowing them to gradually adjust to their work routine. HOW: Employees can work reduced hours or fewer days initially, gradually increasing to their regular schedule, promoting a stress-free reintegration.","Working Arrangements, Wellbeing","phased return, flexible reintegration, stress-free transition, adjusted hours",gpt4
MK,Web searching Dec23 - Jan24,S0092,A Reading Pen may be useful for unfamiliar words.,Reading Aid,Use a reading pen for assistance with difficult words.,"The reading pen aids in understanding complex texts, enhancing my work efficiency.","WHAT: Providing reading pens as a tool to help employees with reading difficulties. WHY: Assists in comprehending and processing unfamiliar or complex words, reducing frustration and improving productivity. HOW: Employees have access to reading pens that can scan and read aloud text, offering immediate support for text comprehension in the workplace.","Equipment, Services, and Support","reading assistance, comprehension aid, productivity tool, workplace efficiency",gpt4
MK,Web searching Dec23 - Jan24,S0093,"A screen filter for a laptop or desktop PC monitor. This helps to make a screen seem less bright, minimising the risk of sensory overload",Screen Comfort,Apply screen filters to reduce brightness and prevent sensory overload.,"Using a screen filter helps minimize eye strain and sensory stress, allowing me to focus better.","WHAT: Installing screen filters on computers to adjust the display brightness. WHY: Reduces the risk of sensory overload and eye strain for individuals sensitive to bright screens. HOW: Employees can request screen filters for their monitors, ensuring a more comfortable visual environment conducive to prolonged focus and productivity.","Equipment, Services, and Support, Workspace","screen filters, sensory accommodation, eye strain prevention, comfortable computing",gpt4
MK,Web searching Dec23 - Jan24,S0094,Adapting equipment to make it easier for you to use,Custom Tools,Modify work equipment for enhanced usability and comfort.,"Customized equipment allows me to work more efficiently and comfortably, reducing physical strain.","WHAT: Tailoring workplace tools and equipment to fit the specific needs of employees. WHY: Ensures that all employees can perform their tasks efficiently and without unnecessary discomfort. HOW: Assessing individual needs and making adjustments to tools and equipment, such as ergonomic keyboards or specialized software, to accommodate diverse work styles and physical requirements.","Equipment, Services, and Support","equipment adaptation, ergonomic solutions, enhanced usability, work efficiency",gpt4
MK,Web searching Dec23 - Jan24,S0095,"Administration, Exec functioning, Job aid, Body doubling",Work Assist,Provide administrative aids and strategies for better task management.,Access to job aids and executive function support helps me organize and complete tasks more effectively.,"WHAT: Offering a range of support tools and strategies to assist with administrative tasks and executive functioning. WHY: Aids in managing workload, organizing tasks, and maintaining productivity, especially for individuals who benefit from additional organizational support. HOW: Implementing job aids, scheduling tools, and the option for body doubling, where another person can assist in maintaining focus on tasks, ensuring employees have the necessary resources to thrive.","Equipment, Services, and Support, Wellbeing","administrative support, executive functioning aids, task management, productivity enhancement",gpt4
MK,Web searching Dec23 - Jan24,S0096,Advanced meeting reading notes,Meeting Prep,Provide meeting materials in advance for better preparation.,"Having the materials beforehand allows me to prepare effectively, enhancing my contribution to meetings.","WHAT: Sharing meeting notes and materials with employees before the meeting. WHY: Enables thorough preparation and ensures all participants can fully engage and contribute during the meeting. HOW: Distributing relevant documents and notes ahead of meetings, allowing employees to familiarize themselves with the content and prepare any questions or contributions, fostering a more inclusive and productive discussion.","Communication, Working Arrangements","meeting preparation, advance materials, inclusive participation, enhanced contribution",gpt4
MK,Web searching Dec23 - Jan24,S0097,Advanced notice of meeting agendas,Agenda Awareness,Notify employees of meeting agendas ahead of time for clarity and preparation.,Early access to agendas helps me focus on relevant topics and prepare my input more effectively.,"WHAT: Providing employees with advance notice of meeting agendas. WHY: Allows individuals to prepare for discussions and align their thoughts and questions accordingly, enhancing meeting productivity. HOW: Agendas are circulated prior to meetings, giving employees sufficient time to review and prepare, promoting a more focused and efficient meeting environment.","Communication, Working Arrangements","agenda preparation, meeting efficiency, focused discussions, effective preparation",gpt4
MK,Web searching Dec23 - Jan24,S0098,Advanced timetables and scheduling,Time Management,Offer detailed schedules in advance for better personal and work planning.,Receiving schedules ahead of time helps me organize my work and personal commitments more effectively.,"WHAT: Sharing comprehensive work schedules with employees well in advance. WHY: Facilitates better personal and professional time management, reducing stress and improving work-life balance. HOW: Advanced timetables are provided to employees, detailing work hours, meetings, and important dates, allowing for efficient planning and time management.","Working Arrangements, Wellbeing","advanced scheduling, time management, stress reduction, work-life balance",gpt4
MK,Web searching Dec23 - Jan24,S0099,Agreeing changes to the uniform or dress-code to take into account sensory sensitivities,Sensory Dress,Adjust uniform or dress code policies for sensory comfort.,Modifying dress code requirements allows me to work comfortably without sensory distress.,"WHAT: Implementing flexible uniform and dress code policies to accommodate sensory sensitivities. WHY: Recognizes the importance of sensory comfort in the workplace, ensuring employees can perform their duties without unnecessary discomfort. HOW: Employees can discuss and agree on modifications to dress code requirements, such as fabric changes or alternative clothing options, promoting a more inclusive and comfortable work environment.","Workspace, Wellbeing","dress code flexibility, sensory accommodations, workplace comfort, inclusive policies",gpt4
MK,Web searching Dec23 - Jan24,S0100,Aid and equipment in your workplace,Workplace Support,Provide necessary aids and equipment for efficient job performance.,Access to specialized equipment and aids enhances my productivity and job satisfaction.,"WHAT: Ensuring all employees have access to the tools and equipment needed to perform their jobs effectively. WHY: Essential for enabling employees to work efficiently and comfortably, accommodating a range of needs and preferences. HOW: Assessing individual requirements and providing appropriate workplace aids, from ergonomic furniture to specialized software, ensuring everyone can achieve their best work.","Equipment, Services, and Support, Workspace","workplace aids, efficient performance, job satisfaction, ergonomic solutions",gpt4
MK,Web searching Dec23 - Jan24,S0101,Alcoholic-free celebrations,Sober Celebrations,"Organize celebrations without alcohol to accommodate everyone, including those who abstain.","Inclusive celebrations make everyone feel comfortable and valued, fostering a positive work environment.","WHAT: Hosting celebrations without alcoholic beverages to ensure inclusivity and respect for all employees. WHY: Recognizes and respects diverse preferences and lifestyles, promoting a supportive and inclusive workplace culture. HOW: Organizing events with non-alcoholic drink options and engaging activities, ensuring everyone can participate and enjoy themselves regardless of their choice to abstain from alcohol.","Wellbeing, Communication","sober events, inclusive celebrations, workplace culture, respect for preferences",gpt3.5
MK,Web searching Dec23 - Jan24,S0102,"Allocating some of the disabled workers duties to another worker,",Task Delegation,Assign some duties of disabled workers to others for equitable workload distribution.,Sharing workload responsibilities ensures fairness and prevents burnout among disabled workers.,"WHAT: Distributing certain tasks of disabled workers among colleagues to balance workloads. WHY: Promotes equity and prevents overburdening of disabled workers, fostering a supportive and collaborative work environment. HOW: Identifying tasks suitable for redistribution and coordinating with team members to ensure a fair distribution of responsibilities, benefiting both disabled workers and their colleagues.","Working Arrangements, Communication","task delegation, workload distribution, equity, collaboration",gpt3.5
MK,Web searching Dec23 - Jan24,S0103,Allow (and ask for) more time than usual for any tasks that involve arithmetic,Arithmetic Time,Extend time for arithmetic tasks to accommodate individuals' processing needs.,Having extra time for arithmetic tasks ensures accuracy and reduces stress associated with time pressure.,"WHAT: Allowing additional time for tasks involving arithmetic calculations to accommodate processing differences. WHY: Recognizes diverse processing speeds and ensures individuals can complete tasks accurately and without undue stress. HOW: Adjusting deadlines or providing additional time allowances for arithmetic-related tasks, enabling individuals to work at their own pace and produce quality results.","Working Arrangements, Communication","extended time, arithmetic tasks, processing differences, stress reduction",gpt3.5
MK,Web searching Dec23 - Jan24,S0104,Allow (and ask for) plenty of time to read and complete tasks.,Time Allocation,Provide ample time for task completion to accommodate different pacing needs.,"Having sufficient time for tasks enables thoroughness and prevents rushing, leading to higher-quality work.","WHAT: Requesting and allowing generous time allocations for task completion to ensure thoroughness. WHY: Acknowledges individual pacing differences and promotes quality over speed in task execution. HOW: Communicating realistic deadlines and expectations, encouraging individuals to prioritize quality and accuracy in their work rather than rushing to meet arbitrary timelines.","Working Arrangements, Communication","ample time, task completion, pacing differences, quality work",gpt3.5
MK,Web searching Dec23 - Jan24,S0105,Allow (and ask for) time for proofreading work.,Proofreading Time,Allocate time for proofreading to ensure accuracy and quality in work.,"Proofreading time enhances the quality of work output, reducing errors and improving professionalism.","WHAT: Allocating dedicated time for proofreading to review and refine work for accuracy. WHY: Recognizes the importance of error-free work and ensures a polished final product. HOW: Incorporating proofreading checkpoints into project timelines and encouraging individuals to review their work before submission, fostering attention to detail and quality assurance.","Working Arrangements, Communication","proofreading, accuracy, quality assurance, attention to detail",gpt3.5
MK,Web searching Dec23 - Jan24,S0106,"Allow extra time for tasks and projects, for unforeseen circumstances.",Flexi Time,Build flexibility into task timelines to accommodate unexpected delays or challenges.,Having extra time buffers minimizes stress and allows for effective problem-solving in the face of setbacks.,WHAT: Including extra time allowances in task and project schedules to account for unforeseen challenges. WHY: Recognizes the unpredictability of work and ensures resilience in project management. HOW: Padding project timelines with additional time segments and encouraging proactive problem-solving strategies to mitigate risks and adapt to changing circumstances.,"Working Arrangements, Communication","extra time, task flexibility, resilience, problem-solving",gpt3.5
